:START_ID,:END_ID,:TYPE
Q17410678,Q12523348,ALUMNI
Q123887357,Q7683446,ALUMNI
Q96988696,Q4250926,ALUMNI
Q123219178,Q12523315,ALUMNI
Q28839639,Q4200341,ALUMNI
Q28839639,Q12510348,ALUMNI
Q12496803,Q7894418,ALUMNI
Q16188622,Q4200297,ALUMNI
Q17410790,Q534515,ALUMNI
Q5995672,Q14091635,ALUMNI
Q16188648,Q534515,ALUMNI
Q16188651,Q350752,ALUMNI
Q19728876,Q1145992,ALUMNI
Q3502316,Q10862512,ALUMNI
Q17410685,Q12506117,ALUMNI
Q108894395,Q12486124,ALUMNI
Q97226466,Q12471222,ALUMNI
Q3502322,Q127990,ALUMNI
Q3502322,Q129421,ALUMNI
Q123219131,Q30294479,ALUMNI
Q6761642,Q156598,ALUMNI
Q96988045,Q6818526,ALUMNI
Q12497093,Q2306715,ALUMNI
Q12497093,Q4250926,ALUMNI
Q105550920,Q1847733,ALUMNI
Q109438110,Q12523446,ALUMNI
Q12497115,Q280361,ALUMNI
Q12497115,Q1075339,ALUMNI
Q12497115,Q1579397,ALUMNI
Q61118772,Q12486660,ALUMNI
Q65214025,Q534515,ALUMNI
Q12497146,Q534515,ALUMNI
Q17410585,Q534515,ALUMNI
Q56413448,Q534515,ALUMNI
Q25469768,Q7683446,ALUMNI
Q96987628,Q12523440,ALUMNI
Q96987628,Q17997518,ALUMNI
Q112896208,Q6127803,ALUMNI
Q58290,Q127990,ALUMNI
Q58290,Q174570,ALUMNI
Q58290,Q536282,ALUMNI
Q58290,Q741082,ALUMNI
Q58290,Q5158784,ALUMNI
Q58290,Q5365245,ALUMNI
Q28723937,Q7896055,ALUMNI
Q65204823,Q17997867,ALUMNI
Q96989532,Q534515,ALUMNI
Q31173093,Q12486122,ALUMNI
Q17410695,Q350752,ALUMNI
Q7384733,Q1723289,ALUMNI
Q7384733,Q4200297,ALUMNI
Q6781884,Q14091635,ALUMNI
Q28724548,Q6127803,ALUMNI
Q59647570,Q109911978,ALUMNI
Q59647570,Q123451689,ALUMNI
Q59647570,Q123773288,ALUMNI
Q59647570,Q124104697,ALUMNI
Q17410702,Q12510508,ALUMNI
Q17410702,Q12523344,ALUMNI
Q17410702,Q12712165,ALUMNI
Q12497248,Q1145992,ALUMNI
Q12497383,Q534515,ALUMNI
Q12497527,Q20426266,ALUMNI
Q25465725,Q12523354,ALUMNI
Q85992784,Q17997867,ALUMNI
Q85992784,Q19752731,ALUMNI
Q96988293,Q7408055,ALUMNI
Q65212182,Q3958218,ALUMNI
Q959187,Q4250926,ALUMNI
Q76179,Q534515,ALUMNI
Q76179,Q3181122,ALUMNI
Q60330208,Q97570484,ALUMNI
Q56399550,Q1815710,ALUMNI
Q56399550,Q7308519,ALUMNI
Q56399550,Q14091635,ALUMNI
Q12497951,Q19741356,ALUMNI
Q17410719,Q7452397,ALUMNI
Q96988309,Q7896071,ALUMNI
Q96988309,Q12510246,ALUMNI
Q96988309,Q106037215,ALUMNI
Q116505631,Q7895720,ALUMNI
Q11081076,Q534515,ALUMNI
Q13095097,Q734764,ALUMNI
Q13095097,Q5184361,ALUMNI
Q13095097,Q7391101,ALUMNI
Q97590804,Q7896071,ALUMNI
Q97590804,Q12511291,ALUMNI
Q97590804,Q97210189,ALUMNI
Q97590804,Q98745782,ALUMNI
Q97590804,Q98745833,ALUMNI
Q18421422,Q1579397,ALUMNI
Q16166575,Q4250926,ALUMNI
Q97590857,Q19732714,ALUMNI
Q96989509,Q478044,ALUMNI
Q110103050,Q12523348,ALUMNI
Q96987994,Q534515,ALUMNI
Q85992888,Q12523318,ALUMNI
Q4200159,Q13371,ALUMNI
Q4200159,Q534515,ALUMNI
Q4200159,Q3181122,ALUMNI
Q8995080,Q683580,ALUMNI
Q19747967,Q12471192,ALUMNI
Q109564145,Q168000,ALUMNI
Q109564145,Q503415,ALUMNI
Q109434832,Q12523473,ALUMNI
Q12498760,Q124313841,ALUMNI
Q56399215,Q478044,ALUMNI
Q25469881,Q3181122,ALUMNI
Q12498747,Q168756,ALUMNI
Q12498747,Q1145992,ALUMNI
Q12498747,Q1150105,ALUMNI
Q4258719,Q3181122,ALUMNI
Q12498756,Q534515,ALUMNI
Q12498761,Q280361,ALUMNI
Q25461525,Q3716653,ALUMNI
Q25461525,Q12506117,ALUMNI
Q56391001,Q12523348,ALUMNI
Q110104282,Q19744759,ALUMNI
Q85992925,Q3846721,ALUMNI
Q28724543,Q7481592,ALUMNI
Q97590728,Q1474019,ALUMNI
Q18421350,Q156598,ALUMNI
Q18421350,Q534515,ALUMNI
Q18421350,Q1145992,ALUMNI
Q17410756,Q7442749,ALUMNI
Q3503054,Q534515,ALUMNI
Q85992929,Q7895720,ALUMNI
Q12498992,Q534515,ALUMNI
Q12498992,Q7442749,ALUMNI
Q12498992,Q7894421,ALUMNI
Q12498992,Q19746168,ALUMNI
Q1279930,Q12523423,ALUMNI
Q109442908,Q4200627,ALUMNI
Q12499308,Q534515,ALUMNI
Q85992957,Q10862378,ALUMNI
Q26236935,Q1145992,ALUMNI
Q12499327,Q534515,ALUMNI
Q12499327,Q1145992,ALUMNI
Q123332654,Q13098258,ALUMNI
Q16181301,Q1145992,ALUMNI
Q112896293,Q12523371,ALUMNI
Q12499338,Q457281,ALUMNI
Q17410767,Q4200627,ALUMNI
Q17410767,Q12523348,ALUMNI
Q17410769,Q56391215,ALUMNI
Q17410769,Q97596283,ALUMNI
Q109436727,Q6127803,ALUMNI
Q12499357,Q3181122,ALUMNI
Q17410774,Q534515,ALUMNI
Q17410775,Q1145992,ALUMNI
Q132308292,Q4200627,ALUMNI
Q132308292,Q12523351,ALUMNI
Q105803100,Q14917501,ALUMNI
Q12499361,Q534515,ALUMNI
Q6002011,Q1579397,ALUMNI
Q17410777,Q1141452,ALUMNI
Q17410777,Q19749142,ALUMNI
Q123710214,Q1444125,ALUMNI
Q123710214,Q12510188,ALUMNI
Q123710214,Q12523349,ALUMNI
Q76354,Q478044,ALUMNI
Q76354,Q1136829,ALUMNI
Q12499367,Q3181122,ALUMNI
Q12499369,Q1896627,ALUMNI
Q109702077,Q1579397,ALUMNI
Q109702077,Q7452397,ALUMNI
Q109702077,Q7894418,ALUMNI
Q96989526,Q28950092,ALUMNI
Q12499371,Q30632611,ALUMNI
Q97590798,Q1579397,ALUMNI
Q6932644,Q30632611,ALUMNI
Q17410937,Q1579397,ALUMNI
Q17410782,Q1142924,ALUMNI
Q17410782,Q1350021,ALUMNI
Q17410783,Q350752,ALUMNI
Q17410783,Q1336952,ALUMNI
Q12499378,Q1145992,ALUMNI
Q10860139,Q19751985,ALUMNI
Q20278470,Q13098258,ALUMNI
Q109439324,Q97228230,ALUMNI
Q124312225,Q350752,ALUMNI
Q124312225,Q12506117,ALUMNI
Q12499385,Q12506117,ALUMNI
Q12499385,Q12523349,ALUMNI
Q31173094,Q4200341,ALUMNI
Q31173094,Q12510937,ALUMNI
Q96991913,Q12523355,ALUMNI
Q96991913,Q12523389,ALUMNI
Q49253541,Q19744816,ALUMNI
Q12499392,Q10862512,ALUMNI
Q109441135,Q478044,ALUMNI
Q12499394,Q1145992,ALUMNI
Q10860352,Q173959,ALUMNI
Q17411773,Q1579397,ALUMNI
Q106772657,Q7603634,ALUMNI
Q61118852,Q7603634,ALUMNI
Q12499407,Q12523473,ALUMNI
Q12499407,Q19740102,ALUMNI
Q123279817,Q12523355,ALUMNI
Q109563710,Q12486118,ALUMNI
Q16773566,Q4250926,ALUMNI
Q12499431,Q350752,ALUMNI
Q31174184,Q12523366,ALUMNI
Q123883213,Q12486124,ALUMNI
Q12499475,Q4250926,ALUMNI
Q12499475,Q19735065,ALUMNI
Q31172880,Q10862378,ALUMNI
Q48437655,Q534515,ALUMNI
Q48437655,Q587326,ALUMNI
Q56223053,Q478044,ALUMNI
Q1953315,Q1336952,ALUMNI
Q136037999,Q839669,ALUMNI
Q49253389,Q7322177,ALUMNI
Q56394441,Q12523350,ALUMNI
Q97590553,Q6482697,ALUMNI
Q97590553,Q97572684,ALUMNI
Q17410809,Q1145992,ALUMNI
Q65600672,Q10862512,ALUMNI
Q17410811,Q12510476,ALUMNI
Q17410811,Q12523366,ALUMNI
Q97590805,Q12523449,ALUMNI
Q12499710,Q3181122,ALUMNI
Q1398584,Q3217284,ALUMNI
Q468390,Q2306715,ALUMNI
Q58344774,Q534515,ALUMNI
Q58344774,Q1336952,ALUMNI
Q58344774,Q19745825,ALUMNI
Q56394506,Q1579397,ALUMNI
Q109436605,Q25460602,ALUMNI
Q97307179,Q3958218,ALUMNI
Q97590844,Q478044,ALUMNI
Q97590844,Q12510315,ALUMNI
Q97590844,Q12511108,ALUMNI
Q97590844,Q97570581,ALUMNI
Q97590844,Q97570586,ALUMNI
Q1957089,Q1362729,ALUMNI
Q17410820,Q2306715,ALUMNI
Q12499806,Q10862512,ALUMNI
Q25468371,Q19751985,ALUMNI
Q12499835,Q534515,ALUMNI
Q12499835,Q1881864,ALUMNI
Q61118543,Q7895720,ALUMNI
Q12500001,Q10862512,ALUMNI
Q12500067,Q1145992,ALUMNI
Q96987301,Q12486660,ALUMNI
Q12500163,Q19744816,ALUMNI
Q122029303,Q280361,ALUMNI
Q96988042,Q1145992,ALUMNI
Q96988042,Q7894418,ALUMNI
Q25465721,Q1145992,ALUMNI
Q12500214,Q534515,ALUMNI
Q12500214,Q598841,ALUMNI
Q17410844,Q1579397,ALUMNI
Q17410844,Q57947176,ALUMNI
Q12500221,Q173959,ALUMNI
Q12500221,Q12523349,ALUMNI
Q12500221,Q12523350,ALUMNI
Q25470631,Q1579397,ALUMNI
Q12500335,Q7408055,ALUMNI
Q25466264,Q8045825,ALUMNI
Q123219171,Q28950092,ALUMNI
Q25469122,Q478044,ALUMNI
Q12500353,Q534515,ALUMNI
Q17410581,Q534515,ALUMNI
Q17410581,Q3181122,ALUMNI
Q85993219,Q534515,ALUMNI
Q109432831,Q12523466,ALUMNI
Q97307652,Q13098260,ALUMNI
Q108890499,Q7894412,ALUMNI
Q108890499,Q12510681,ALUMNI
Q31172995,Q12523328,ALUMNI
Q12500725,Q3181122,ALUMNI
Q12500725,Q19735212,ALUMNI
Q12500725,Q64893423,ALUMNI
Q56413418,Q217439,ALUMNI
Q56413418,Q1145992,ALUMNI
Q56413418,Q12523348,ALUMNI
Q109434354,Q7896000,ALUMNI
Q28724472,Q4200341,ALUMNI
Q106878555,Q7896072,ALUMNI
Q12500811,Q3181122,ALUMNI
Q20278483,Q10862512,ALUMNI
Q108891140,Q28950077,ALUMNI
Q19746722,Q12523307,ALUMNI
Q12500897,Q12471192,ALUMNI
Q97590719,Q11223593,ALUMNI
Q97590719,Q12523348,ALUMNI
Q135936443,Q319078,ALUMNI
Q17410868,Q19749142,ALUMNI
Q3658059,Q534515,ALUMNI
Q3658059,Q4250926,ALUMNI
Q56392471,Q534515,ALUMNI
Q31173622,Q4200627,ALUMNI
Q31173622,Q6177417,ALUMNI
Q31173622,Q25457836,ALUMNI
Q31173622,Q67180070,ALUMNI
Q120203671,Q350752,ALUMNI
Q12500968,Q534515,ALUMNI
Q7069974,Q5643706,ALUMNI
Q7069993,Q2306715,ALUMNI
Q123219161,Q12523348,ALUMNI
Q123219161,Q12523428,ALUMNI
Q17410878,Q534515,ALUMNI
Q19752310,Q478044,ALUMNI
Q19752310,Q1188786,ALUMNI
Q7070076,Q7603607,ALUMNI
Q25466744,Q3181122,ALUMNI
Q12501020,Q4200341,ALUMNI
Q12501020,Q19734881,ALUMNI
Q17410880,Q7603634,ALUMNI
Q28723779,Q3181122,ALUMNI
Q28723779,Q4200341,ALUMNI
Q19752311,Q12523421,ALUMNI
Q96989175,Q12510595,ALUMNI
Q96989175,Q64575258,ALUMNI
Q3346474,Q534515,ALUMNI
Q3346474,Q1145992,ALUMNI
Q12501026,Q12707341,ALUMNI
Q12501029,Q49110,ALUMNI
Q12501029,Q534515,ALUMNI
Q12501030,Q12523473,ALUMNI
Q96987544,Q2306715,ALUMNI
Q96987544,Q12511174,ALUMNI
Q17410883,Q12510364,ALUMNI
Q17410883,Q12511035,ALUMNI
Q17410883,Q12523309,ALUMNI
Q17410883,Q13098258,ALUMNI
Q12501035,Q534515,ALUMNI
Q123710327,Q7603607,ALUMNI
Q17410884,Q534515,ALUMNI
Q17410885,Q4200627,ALUMNI
Q17410885,Q12523366,ALUMNI
Q25466479,Q7322177,ALUMNI
Q97590596,Q1573634,ALUMNI
Q12501158,Q17997867,ALUMNI
Q12501174,Q1145992,ALUMNI
Q12501257,Q534515,ALUMNI
Q109432938,Q12523307,ALUMNI
Q4251050,Q534515,ALUMNI
Q7093799,Q214341,ALUMNI
Q109441988,Q3181122,ALUMNI
Q96987984,Q4250926,ALUMNI
Q109438531,Q350752,ALUMNI
Q2140777,Q19748156,ALUMNI
Q2140777,Q19752649,ALUMNI
Q22007292,Q12523429,ALUMNI
Q22007292,Q17056026,ALUMNI
Q12502407,Q4200341,ALUMNI
Q109430801,Q350752,ALUMNI
Q109434335,Q3181122,ALUMNI
Q97217964,Q131252,ALUMNI
Q97217964,Q1413558,ALUMNI
Q25469769,Q7894421,ALUMNI
Q96988014,Q12510274,ALUMNI
Q96988014,Q12523351,ALUMNI
Q96988014,Q12523422,ALUMNI
Q96988004,Q13098269,ALUMNI
Q11080357,Q3181122,ALUMNI
Q17410914,Q478044,ALUMNI
Q12503767,Q1336952,ALUMNI
Q120202109,Q3130435,ALUMNI
Q12503831,Q1579397,ALUMNI
Q19747155,Q4250919,ALUMNI
Q56399371,Q12511036,ALUMNI
Q51417348,Q182973,ALUMNI
Q51417348,Q1145992,ALUMNI
Q28155006,Q156598,ALUMNI
Q7192717,Q1145992,ALUMNI
Q108889762,Q866012,ALUMNI
Q12505698,Q534515,ALUMNI
Q12505698,Q14091635,ALUMNI
Q12505908,Q189022,ALUMNI
Q18421380,Q3181122,ALUMNI
Q18421380,Q3213529,ALUMNI
Q18421380,Q52907010,ALUMNI
Q2107268,Q7713555,ALUMNI
Q2107268,Q7926798,ALUMNI
Q2107268,Q10862512,ALUMNI
Q12506310,Q1579397,ALUMNI
Q12506342,Q1145992,ALUMNI
Q12506342,Q1579397,ALUMNI
Q12506342,Q3181122,ALUMNI
Q7238276,Q12471190,ALUMNI
Q49256793,Q598841,ALUMNI
Q49256793,Q1784861,ALUMNI
Q49256793,Q5974512,ALUMNI
Q105969652,Q7686944,ALUMNI
Q12506406,Q15575,ALUMNI
Q12506406,Q223429,ALUMNI
Q12506406,Q1145992,ALUMNI
Q17410947,Q19752649,ALUMNI
Q4378323,Q156598,ALUMNI
Q12506459,Q4250926,ALUMNI
Q12506459,Q19746637,ALUMNI
Q4250945,Q1145992,ALUMNI
Q15646541,Q534515,ALUMNI
Q61118414,Q12523344,ALUMNI
Q96988370,Q319078,ALUMNI
Q96988370,Q64575370,ALUMNI
Q12507435,Q534515,ALUMNI
Q18421415,Q4250926,ALUMNI
Q18421415,Q12509597,ALUMNI
Q18421415,Q12510593,ALUMNI
Q18421415,Q19746662,ALUMNI
Q124160461,Q127990,ALUMNI
Q124160461,Q1579397,ALUMNI
Q17410972,Q1573634,ALUMNI
Q109430875,Q12523400,ALUMNI
Q12507527,Q10862512,ALUMNI
Q12507532,Q10862512,ALUMNI
Q14917433,Q12510242,ALUMNI
Q14917433,Q12513106,ALUMNI
Q12507596,Q651233,ALUMNI
Q12507596,Q1091287,ALUMNI
Q96988063,Q12523335,ALUMNI
Q138414851,Q7481592,ALUMNI
Q138414851,Q109913497,ALUMNI
Q138414851,Q109919700,ALUMNI
Q12507600,Q534515,ALUMNI
Q12507600,Q12523309,ALUMNI
Q17410982,Q280361,ALUMNI
Q19731920,Q213439,ALUMNI
Q19731920,Q1784861,ALUMNI
Q19731920,Q4036405,ALUMNI
Q19731920,Q98635243,ALUMNI
Q19731920,Q98713576,ALUMNI
Q12507702,Q1494353,ALUMNI
Q96988010,Q4200627,ALUMNI
Q31172828,Q1145992,ALUMNI
Q65213904,Q1145992,ALUMNI
Q65213904,Q12712165,ALUMNI
Q31172982,Q280361,ALUMNI
Q109435794,Q19751985,ALUMNI
Q16183751,Q10862378,ALUMNI
Q4200630,Q10862512,ALUMNI
Q25464379,Q12523349,ALUMNI
Q12507786,Q534515,ALUMNI
Q96987582,Q12523355,ALUMNI
Q96987582,Q19734881,ALUMNI
Q96987582,Q108966439,ALUMNI
Q96987324,Q7686915,ALUMNI
Q7295346,Q12481560,ALUMNI
Q109436663,Q4200341,ALUMNI
Q74796806,Q1494353,ALUMNI
Q132320027,Q478044,ALUMNI
Q107340498,Q3213529,ALUMNI
Q7296050,Q12523307,ALUMNI
Q96988805,Q7895720,ALUMNI
Q17410464,Q14091635,ALUMNI
Q4263173,Q3806225,ALUMNI
Q109441110,Q13098258,ALUMNI
Q109432932,Q7896000,ALUMNI
Q25464620,Q1973130,ALUMNI
Q12508303,Q109913657,ALUMNI
Q115116931,Q280361,ALUMNI
Q12508447,Q478044,ALUMNI
Q12508447,Q19740102,ALUMNI
Q12508447,Q97572683,ALUMNI
Q12508447,Q97577621,ALUMNI
Q16188697,Q12712165,ALUMNI
Q16188697,Q13098212,ALUMNI
Q109438096,Q478044,ALUMNI
Q14917436,Q4250926,ALUMNI
Q18342668,Q1145992,ALUMNI
Q18342668,Q2693497,ALUMNI
Q105970006,Q3181122,ALUMNI
Q109435883,Q6127803,ALUMNI
Q18421455,Q534515,ALUMNI
Q18421455,Q7894412,ALUMNI
Q18421455,Q12510217,ALUMNI
Q17411031,Q7896071,ALUMNI
Q109440639,Q534515,ALUMNI
Q109440639,Q3181122,ALUMNI
Q109440639,Q14933548,ALUMNI
Q109440639,Q123771375,ALUMNI
Q97203081,Q17997867,ALUMNI
Q123714969,Q12523350,ALUMNI
Q123714969,Q31173835,ALUMNI
Q96989102,Q3267815,ALUMNI
Q107061358,Q350752,ALUMNI
Q107061358,Q632004,ALUMNI
Q107061358,Q682739,ALUMNI
Q56417066,Q478044,ALUMNI
Q56417066,Q30294512,ALUMNI
Q109563761,Q7452397,ALUMNI
Q109563761,Q64881072,ALUMNI
Q7333042,Q168756,ALUMNI
Q7333042,Q1579397,ALUMNI
Q7333042,Q5146711,ALUMNI
Q7333042,Q7391096,ALUMNI
Q7333042,Q19740064,ALUMNI
Q1662135,Q534515,ALUMNI
Q1662135,Q12510293,ALUMNI
Q1662135,Q12511106,ALUMNI
Q1662135,Q111684068,ALUMNI
Q49253838,Q12486122,ALUMNI
Q85993888,Q1145992,ALUMNI
Q85993888,Q7894412,ALUMNI
Q17411050,Q17997867,ALUMNI
Q6856490,Q49205,ALUMNI
Q109434353,Q1336952,ALUMNI
Q31173878,Q534515,ALUMNI
Q97590585,Q4250926,ALUMNI
Q97590585,Q12702225,ALUMNI
Q132320044,Q7553485,ALUMNI
Q108901504,Q12523366,ALUMNI
Q97243754,Q174158,ALUMNI
Q97243754,Q12523284,ALUMNI
Q108775749,Q64895246,ALUMNI
Q108775749,Q64895262,ALUMNI
Q107546790,Q12510549,ALUMNI
Q108892712,Q28954262,ALUMNI
Q12508767,Q1579397,ALUMNI
Q7339075,Q1145992,ALUMNI
Q93388029,Q472316,ALUMNI
Q109436732,Q12523301,ALUMNI
Q96988731,Q12523282,ALUMNI
Q96989094,Q17997383,ALUMNI
Q109433820,Q4250926,ALUMNI
Q107337227,Q12506014,ALUMNI
Q12508813,Q1145992,ALUMNI
Q56398760,Q534515,ALUMNI
Q56398760,Q12523323,ALUMNI
Q85993932,Q6026203,ALUMNI
Q25467863,Q1145992,ALUMNI
Q123880282,Q1145992,ALUMNI
Q17410470,Q2306715,ALUMNI
Q109440620,Q109434801,ALUMNI
Q49254437,Q4200341,ALUMNI
Q49254437,Q12509708,ALUMNI
Q7372538,Q534515,ALUMNI
Q9019254,Q1145992,ALUMNI
Q9019254,Q3152325,ALUMNI
Q61118739,Q14917448,ALUMNI
Q109438126,Q12486653,ALUMNI
Q109438126,Q97307913,ALUMNI
Q18421249,Q1896627,ALUMNI
Q18421249,Q6177417,ALUMNI
Q18421404,Q534515,ALUMNI
Q18421404,Q3181122,ALUMNI
Q109564111,Q7894412,ALUMNI
Q109564111,Q7894414,ALUMNI
Q12508994,Q10862512,ALUMNI
Q12508997,Q912329,ALUMNI
Q97590845,Q534515,ALUMNI
Q97590845,Q3181122,ALUMNI
Q97590845,Q12523366,ALUMNI
Q109439231,Q752663,ALUMNI
Q4262592,Q3181122,ALUMNI
Q25469772,Q7683446,ALUMNI
Q18421320,Q19749142,ALUMNI
Q120202788,Q7894418,ALUMNI
Q10860019,Q7322177,ALUMNI
Q3565770,Q4200341,ALUMNI
Q109437436,Q10862512,ALUMNI
Q4262541,Q1145992,ALUMNI
Q7419791,Q534515,ALUMNI
Q12509222,Q217439,ALUMNI
Q7419814,Q12471190,ALUMNI
Q7387595,Q534515,ALUMNI
Q28600070,Q534515,ALUMNI
Q28600070,Q850730,ALUMNI
Q28600070,Q12510646,ALUMNI
Q12511361,Q13098212,ALUMNI
Q96989164,Q7896071,ALUMNI
Q25457680,Q534515,ALUMNI
Q109432923,Q20426828,ALUMNI
Q28723811,Q1896627,ALUMNI
Q12511438,Q12523483,ALUMNI
Q25463980,Q17997867,ALUMNI
Q25469740,Q6127803,ALUMNI
Q108896472,Q7894418,ALUMNI
Q108896472,Q109913937,ALUMNI
Q108896472,Q123453757,ALUMNI
Q108896472,Q125049703,ALUMNI
Q9072611,Q12523421,ALUMNI
Q61054906,Q12523394,ALUMNI
